"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
39099802900,39,099,802900,74.6,1.7631,3
39099803000,39,099,803000,70.3,1.7674,3
39099804000,39,099,804000,71.6,1.873,3
39099804100,39,099,804100,64.8,3.932,3
39099804200,39,099,804200,72.9,2.2761,3
39099810100,39,099,810100,75.8,1.1607,3
39099810200,39,099,810200,73.9,1.6349,3
39099810300,39,099,810300,69.8,2.1559,3
39099810600,39,099,810600,74,2.4063,3
39099810700,39,099,810700,75.7,1.1495,3
39099810800,39,099,810800,77.1,2.1513,3
39099810900,39,099,810900,77,1.4993,3
39099811001,39,099,811001,81.3,1.2125,3
39099811002,39,099,811002,82.2,1.0229,3
39099811100,39,099,811100,75.5,2.011,3
39099811200,39,099,811200,78.7,1.0225,3
39099811300,39,099,811300,75.7,1.2083,3
39099811400,39,099,811400,74.7,1.3357,3
39099811500,39,099,811500,80.3,1.4677,3
39099811600,39,099,811600,75.9,1.5044,3
39099811700,39,099,811700,77.8,1.5073,3
39099811800,39,099,811800,75.6,1.7072,3
39099811901,39,099,811901,79.2,1.2788,3
39099811902,39,099,811902,80.2,1.5215,3
39099812001,39,099,812001,78.8,1.6014,3
39099812002,39,099,812002,81.2,1.578,3
39099812100,39,099,812100,79.6,1.7091,3
39099812200,39,099,812200,82.9,1.4992,3
39099812301,39,099,812301,75.3,1.2133,3
39099812302,39,099,812302,78.8,1.2095,3
39099812400,39,099,812400,73,1.6545,3
39099812500,39,099,812500,77.7,1.2721,3
39099812601,39,099,812601,77.2,1.7471,3
39099812602,39,099,812602,77.2,1.563,3
39099812603,39,099,812603,78.4,1.036,3
39099812700,39,099,812700,81.5,2.9196,3
39099812800,39,099,812800,78.6,1.8085,3
39099812900,39,099,812900,79.6,1.5862,3
39099813000,39,099,813000,76.4,0.7878,2
39099813200,39,099,813200,75.5,1.1007,3
39099813300,39,099,813300,80,2.1351,3
39099813400,39,099,813400,78.9,1.6652,3
39099813500,39,099,813500,77.4,1.0382,1
39099813600,39,099,813600,78,1.0206,3
39099813700,39,099,813700,70.4,1.7431,3
39099813800,39,099,813800,72,1.5236,3
39099813900,39,099,813900,72.3,1.1006,2
39099814000,39,099,814000,71.3,1.61,3
39099814100,39,099,814100,70.6,1.628,3
39101000100,39,101,000100,66.5,2.4665,3
39101000200,39,101,000200,69.4,1.5661,3
39101000300,39,101,000300,72.1,1.2952,3
39101000400,39,101,000400,72.5,1.218,3
39101000501,39,101,000501,73.2,1.004,2
39101000502,39,101,000502,74.1,1.9144,3
39101000600,39,101,000600,77.8,1.126,3
39101000700,39,101,000700,79,2.1093,3
39101000800,39,101,000800,73,1.5036,3
39101000900,39,101,000900,69.7,1.4346,3
39101001000,39,101,001000,76,1.3642,3
39101001100,39,101,001100,74.3,1.4948,3
39101010100,39,101,010100,77.8,1.3654,3
39101010201,39,101,010201,77.8,1.8507,3
39101010300,39,101,010300,80.8,1.8463,3
39101010400,39,101,010400,80.2,1.423,3
39101010500,39,101,010500,81.3,1.843,3
39103400100,39,103,400100,81.5,1.2169,3
39103402000,39,103,402000,79.8,3.4217,3
39103403001,39,103,403001,77.8,1.439,3
39103403002,39,103,403002,79.8,2.0895,3
39103404000,39,103,404000,80.5,1.3977,2
39103405000,39,103,405000,81.7,1.9059,3
39103406000,39,103,406000,82.5,1.6646,3
39103407000,39,103,407000,83.3,2.4528,3
39103408001,39,103,408001,79.4,1.8747,3
39103408002,39,103,408002,81.4,0.7674,2
39103408003,39,103,408003,78.2,1.49,3
39103408100,39,103,408100,78,1.251,3
39103408201,39,103,408201,75.9,1.7398,3
39103408202,39,103,408202,80.2,1.6314,1
39103408301,39,103,408301,78.5,1.606,3
39103408302,39,103,408302,82.4,1.7471,3
39103409001,39,103,409001,76.8,1.6668,3
39103409002,39,103,409002,77.5,1.2071,3
39103410000,39,103,410000,78.3,1.5796,1
39103411001,39,103,411001,80,2.5644,3
39103411002,39,103,411002,73.7,1.2211,3
39103412000,39,103,412000,80.1,1.1694,3
39103413000,39,103,413000,80.9,1.7434,3
39103415100,39,103,415100,78.4,1.2594,3
39103415200,39,103,415200,82.9,2.3195,3
39103415300,39,103,415300,79.4,1.6147,3
39103415400,39,103,415400,80.1,1.7862,3
39103415800,39,103,415800,81.5,1.6958,3
39103416000,39,103,416000,78.9,1.4607,3
39103416200,39,103,416200,77.2,1.0298,2
39103416300,39,103,416300,79.9,1.6289,3
39103416400,39,103,416400,79,2.0116,3
39103417000,39,103,417000,79.9,1.2185,3
39103417100,39,103,417100,80.9,1.381,3
39103417200,39,103,417200,76.4,1.202,1
39103417300,39,103,417300,78.9,1.3387,3
39105964100,39,105,964100,78,1.1479,3
39105964200,39,105,964200,77.3,3.2856,3
39105964300,39,105,964300,75.6,1.2229,1
39105964400,39,105,964400,71.3,1.1766,3
39105964500,39,105,964500,78.9,1.458,3
39105964600,39,105,964600,79.4,2.095,3
39107967200,39,107,967200,76.7,1.4021,1
39107967300,39,107,967300,79.8,1.3206,3
39107967400,39,107,967400,75.4,1.3574,3
39107967500,39,107,967500,78.7,1.2414,3
39107967600,39,107,967600,76.8,1.9462,3
39107967700,39,107,967700,80.6,1.5588,3
39107967800,39,107,967800,79,2.4779,3
39107967900,39,107,967900,83.9,1.2497,3
39107968000,39,107,968000,79.5,1.0178,1
39109300100,39,109,300100,75,1.2147,3
39109315001,39,109,315001,78.5,1.0386,3
39109315002,39,109,315002,76.6,1.1056,3
39109315100,39,109,315100,75.4,1.5194,3
39109315300,39,109,315300,73.8,1.6739,3
39109320100,39,109,320100,76.4,1.2134,1
39109325000,39,109,325000,75.3,1.3669,3
39109330100,39,109,330100,78.6,1.1759,3
39109340100,39,109,340100,79.4,1.2554,3
39109345000,39,109,345000,80,2.1438,3
39109350100,39,109,350100,79.6,1.1028,3
39109355001,39,109,355001,77.8,1.2122,3
39109355002,39,109,355002,79.7,2.0667,3
39109365000,39,109,365000,78.8,1.1908,1
39109365101,39,109,365101,78.9,1.2115,3
39109365102,39,109,365102,77.8,1.5929,3
39109365200,39,109,365200,74,1.4983,1
39109365301,39,109,365301,75.6,1.0128,2
39109365302,39,109,365302,78,1.1346,3
39109380100,39,109,380100,80.3,1.6852,3
39109390100,39,109,390100,81.6,1.8929,3
39111966600,39,111,966600,76.4,0.8002,2
39111966700,39,111,966700,78,1.1505,3
39111966800,39,111,966800,78.4,1.1958,3
39111966900,39,111,966900,77.9,1.3809,3
39113000100,39,113,000100,72.2,1.9597,3
39113000200,39,113,000200,73.9,2.674,3
39113000300,39,113,000300,67.6,2.1367,3
39113000400,39,113,000400,70.1,1.5664,1
39113000500,39,113,000500,73.7,1.8744,3
39113000600,39,113,000600,74.1,2.7496,3
39113000801,39,113,000801,72.6,2.0725,3
39113000802,39,113,000802,72.4,1.9569,3
39113000900,39,113,000900,68.6,1.6378,3
39113001000,39,113,001000,66.3,2.2585,3
39113001100,39,113,001100,69.2,1.8336,1
39113001600,39,113,001600,73.7,1.7307,3
39113001700,39,113,001700,61.1,3.1154,3
39113001800,39,113,001800,69.5,1.4721,3
39113001900,39,113,001900,68.9,1.3342,3
39113002000,39,113,002000,72.8,1.1187,2
39113002200,39,113,002200,73.9,1.2711,2
39113002300,39,113,002300,64.8,1.5696,3
39113002400,39,113,002400,71.4,1.5664,3
39113002500,39,113,002500,71.3,1.3378,3
39113002600,39,113,002600,72.2,1.4666,3
39113002700,39,113,002700,76.1,1.2244,2
39113002800,39,113,002800,71.8,1.8764,3
39113002900,39,113,002900,73.9,1.5164,3
39113003000,39,113,003000,72.1,1.3092,3
39113003100,39,113,003100,71.5,1.5234,3
39113003201,39,113,003201,75.4,1.9449,3
39113003300,39,113,003300,72.8,2.2011,3
39113003404,39,113,003404,68.1,2.0164,3
39113003500,39,113,003500,71.8,2.9516,2
39113003800,39,113,003800,69.8,1.915,3
39113003900,39,113,003900,70.5,2.1403,3
39113004100,39,113,004100,66.4,2.4277,3
39113004200,39,113,004200,71.6,1.2084,2
39113004300,39,113,004300,71,2.4538,1
39113004400,39,113,004400,71.2,2.2409,1
39113004600,39,113,004600,75.3,2.8752,3
39113010200,39,113,010200,82.1,1.8873,3
39113020100,39,113,020100,78.6,2.6901,3
39113020200,39,113,020200,76.6,1.3577,3
39113020300,39,113,020300,80.5,2.019,2
39113020400,39,113,020400,79.3,0.902,3
39113020500,39,113,020500,78,2.2263,3
39113020601,39,113,020601,82.9,2.2326,3
39113020602,39,113,020602,82.8,1.9099,3
39113020700,39,113,020700,80,1.7247,3
39113020800,39,113,020800,80.4,1.2918,3
39113020900,39,113,020900,76.2,2.14,3
39113021000,39,113,021000,72.4,1.9376,3
39113021100,39,113,021100,74.5,2.0275,3
39113021200,39,113,021200,77.9,1.1006,2
39113021301,39,113,021301,77.1,1.6089,3
39113021302,39,113,021302,74.6,1.7679,3
39113021400,39,113,021400,78.9,1.5382,3
39113021501,39,113,021501,72.4,1.4033,3
39113021502,39,113,021502,74.8,2.155,3
39113021601,39,113,021601,82.1,2.013,3
39113021602,39,113,021602,80.1,1.6041,3
39113021700,39,113,021700,78.7,1.6516,3
39113021800,39,113,021800,78.2,2.316,3
39113021900,39,113,021900,82.3,2.0608,3
39113030100,39,113,030100,68.6,1.2825,3
39113030200,39,113,030200,73.2,1.4357,3
39113040101,39,113,040101,80.8,1.4923,3
39113040102,39,113,040102,82.4,2.3798,3
39113040103,39,113,040103,81.5,1.2187,3
39113040201,39,113,040201,79.7,2.1526,3
39113040203,39,113,040203,78.7,1.4725,3
39113040204,39,113,040204,82.9,1.5315,3
39113040302,39,113,040302,82.6,1.9323,1
39113040303,39,113,040303,81.7,1.0413,3
39113040305,39,113,040305,80.8,2.6003,3
39113040306,39,113,040306,81.4,1.8065,3
39113040401,39,113,040401,79,2.5953,3
39113040403,39,113,040403,82.3,2.2283,3
39113040405,39,113,040405,78.4,1.5684,3
39113040406,39,113,040406,86.2,2.2995,3
39113050101,39,113,050101,74.9,1.4084,3
39113050103,39,113,050103,78.6,1.7633,3
39113050104,39,113,050104,79.8,2.0406,3
39113050105,39,113,050105,81.9,1.2741,3
39113050301,39,113,050301,71.1,1.4661,3
39113050302,39,113,050302,76.5,1.2942,3
39113050303,39,113,050303,75.1,1.8795,3
39113050401,39,113,050401,78.9,1.4232,3
39113050402,39,113,050402,69.7,2.6425,3
39113050502,39,113,050502,74.3,1.6396,3
39113050503,39,113,050503,77.9,1.0619,3
39113050504,39,113,050504,81.2,2.1876,3
39113050600,39,113,050600,74.6,1.199,3
39113060100,39,113,060100,76.6,1.6631,3
39113060200,39,113,060200,69.4,2.0827,3
39113060300,39,113,060300,76.3,3.1191,3
39113070101,39,113,070101,75.1,1.7348,3
39113070102,39,113,070102,74,1.8352,3
39113070201,39,113,070201,70.6,1.8394,3
39113070202,39,113,070202,67.1,2.3048,3
39113070300,39,113,070300,67.7,1.5713,3
39113070400,39,113,070400,74.6,1.437,3
39113070500,39,113,070500,73.5,1.2701,3
39113070600,39,113,070600,71.9,3.181,3
39113070700,39,113,070700,70.8,1.5207,3
39113080100,39,113,080100,72.9,1.2714,3
39113080200,39,113,080200,74.4,1.6334,3
39113080300,39,113,080300,70.4,2.6109,3
39113080400,39,113,080400,68.7,1.8178,3
39113080500,39,113,080500,69.7,1.1586,1
39113080600,39,113,080600,71,1.7373,3
39113080700,39,113,080700,71,1.9794,3
39113090302,39,113,090302,72.2,1.2905,1
39113090303,39,113,090303,83.7,3.1763,3
39113090600,39,113,090600,71.4,1.526,3
39113090700,39,113,090700,74.2,1.9592,3
39113090800,39,113,090800,75.6,1.9173,3
39113090900,39,113,090900,77,1.2544,3
39113091000,39,113,091000,73.9,1.7595,3
39113100101,39,113,100101,75.3,1.2554,3
39113100102,39,113,100102,79.8,1.9291,3
39113100201,39,113,100201,75.3,1.2135,3
39113100202,39,113,100202,73.7,2.1113,1
39113100203,39,113,100203,78.2,1.6272,3
39113100301,39,113,100301,78.3,1.997,3
39113100302,39,113,100302,73.1,1.6505,3
39113100400,39,113,100400,76.6,1.1201,3
39113110100,39,113,110100,82.1,2.8241,3
39113110201,39,113,110201,82.1,1.5315,3
39113110202,39,113,110202,75.9,2.5705,3
39113115002,39,113,115002,75,1.0974,3
39113115011,39,113,115011,77.7,1.3979,3
39113115012,39,113,115012,76.2,3.2106,3
39113120101,39,113,120101,80.6,1.9218,3
39113120102,39,113,120102,81.6,1.5654,3
39113120103,39,113,120103,73.9,1.9991,3
39113125000,39,113,125000,77.3,1.9161,3
39113125101,39,113,125101,80.2,1.3573,3
39113125102,39,113,125102,76.5,1.046,3
39113130101,39,113,130101,81,2.0963,3
39113130102,39,113,130102,78.9,1.0858,3
39113140100,39,113,140100,78.9,1.3974,3
39113150100,39,113,150100,78.8,1.5515,3
39113160100,39,113,160100,82.3,3.1448,3
39113165000,39,113,165000,78.6,1.4135,1
39113165100,39,113,165100,68.1,1.882,1
39113165200,39,113,165200,74.8,1.4078,2
39115968800,39,115,968800,76.2,1.2832,3
39115968900,39,115,968900,76.8,1.2798,3
39115969000,39,115,969000,77.2,1.4427,3
39115969100,39,115,969100,76.1,1.5287,3
39117965000,39,117,965000,77.6,1.8802,1
39117965100,39,117,965100,78.6,1.9584,3
39117965200,39,117,965200,76.4,0.7793,2
39117965300,39,117,965300,74.8,0.923,3
39117965400,39,117,965400,77.9,1.682,3
39117965500,39,117,965500,77.1,1.8778,1
39119911000,39,119,911000,79.7,1.5087,3
39119911100,39,119,911100,84.9,3.0288,3
39119911200,39,119,911200,76.9,1.097,1
39119911300,39,119,911300,77.6,1.3585,2
39119911400,39,119,911400,72.6,0.9551,2
39119911500,39,119,911500,76.3,1.1805,3
39119911600,39,119,911600,79.3,1.02,3
39119911700,39,119,911700,73,1.2627,1
39119911800,39,119,911800,71.9,1.3848,3
39119911900,39,119,911900,74.8,2.1427,3
39119912000,39,119,912000,73.9,1.3719,3
39119912100,39,119,912100,70.1,1.731,3
39119912200,39,119,912200,72.7,1.5058,3
39119912300,39,119,912300,75.7,1.5744,3
39119912400,39,119,912400,75,1.4042,3
39119912500,39,119,912500,74.5,1.8665,3
39119912600,39,119,912600,78.9,1.5199,3
39119912700,39,119,912700,79.8,1.6358,1
39119912800,39,119,912800,77.9,1.114,3
39121968300,39,121,968300,79.7,2.8454,3
39121968400,39,121,968400,81,1.1086,3
39121968500,39,121,968500,74.8,1.3046,2
39123050202,39,123,050202,80.3,1.8205,3
39123050301,39,123,050301,77.7,1.7666,3
39123050302,39,123,050302,78.9,0.8932,2
39123050500,39,123,050500,77.7,0.8767,2
39123050600,39,123,050600,76.7,1.6362,3
39123050700,39,123,050700,76.7,1.2947,3
39123050800,39,123,050800,78.4,1.4824,3
39123050900,39,123,050900,80.3,1.0439,3
39123051000,39,123,051000,77.2,0.9624,3
39123051100,39,123,051100,82.1,1.9679,3
39125960100,39,125,960100,77.1,1.6713,3
39125960200,39,125,960200,78.4,1.0679,3
39125960300,39,125,960300,78.8,1.1738,3
39125960400,39,125,960400,77.4,1.0341,3
39125960500,39,125,960500,76.5,1.1832,3
39127965800,39,127,965800,79.5,1.3405,3
39127965900,39,127,965900,78.3,1.319,3
39127966000,39,127,966000,75.7,1.1201,3
39127966100,39,127,966100,77.6,1.2638,3
39127966200,39,127,966200,73.6,1.2529,1
39127966300,39,127,966300,78.5,1.5234,3
39129020100,39,129,020100,70.1,1.8993,3
39129020200,39,129,020200,72.7,1.9776,3
39129020310,39,129,020310,75.8,0.8782,2
39129020320,39,129,020320,77.1,1.3159,3
39129020400,39,129,020400,74.2,1.2016,2
39129021100,39,129,021100,80.4,1.3538,3
39129021200,39,129,021200,76.1,1.4111,3
39129021401,39,129,021401,75.2,1.9554,3
39129021402,39,129,021402,77.8,1.3146,3
39129021500,39,129,021500,76.8,1.3734,3
39129021600,39,129,021600,76.6,1.52,3
39129021700,39,129,021700,74.4,1.3951,1
39131952200,39,131,952200,72.8,1.2922,1
39131952300,39,131,952300,71.4,1.4916,1
39131952400,39,131,952400,76.9,1.4105,3
39131952500,39,131,952500,77.3,2.0246,3
39131952600,39,131,952600,72,1.2817,3
39131952700,39,131,952700,71.5,2.0868,3
39133600102,39,133,600102,80.1,1.2955,3
39133600103,39,133,600103,78,1.5032,3
39133600200,39,133,600200,80.1,1.1668,3
39133600301,39,133,600301,79,1.5554,3
39133600302,39,133,600302,80.6,1.6201,2
39133600401,39,133,600401,77.6,1.2337,2
39133600402,39,133,600402,78.9,0.9983,2
39133600403,39,133,600403,76.1,1.4576,3
39133600500,39,133,600500,77,2.0762,3
39133600602,39,133,600602,79.3,1.9044,3
39133600603,39,133,600603,74.9,1.1367,3
39133600703,39,133,600703,75.2,2.0526,3
39133600704,39,133,600704,75.7,2.2238,3
39133600705,39,133,600705,78.7,1.3952,3
39133600706,39,133,600706,76.5,1.2706,3
39133600800,39,133,600800,75.4,1.3143,3
39133600901,39,133,600901,71.3,1.3709,1
39133600902,39,133,600902,74.8,0.9282,3
39133601000,39,133,601000,74,1.5589,3
39133601100,39,133,601100,76,1.3219,3
39133601200,39,133,601200,81.2,2.3442,3
39133601300,39,133,601300,75.9,1.1866,1
39133601400,39,133,601400,80.2,2.5195,3
39133601503,39,133,601503,78.6,1.1392,2
39133601600,39,133,601600,81.8,1.8508,3
39133601701,39,133,601701,78.3,1.2936,3
39133601702,39,133,601702,78.7,1.6551,3
39133601801,39,133,601801,79.8,1.115,3
39133601802,39,133,601802,77.3,1.1201,3
39133601901,39,133,601901,76.2,1.7036,3
39133601902,39,133,601902,75.5,1.2682,3
39133602000,39,133,602000,80.3,1.894,3
39133602100,39,133,602100,80.1,1.1863,3
39135400100,39,135,400100,74.1,1.5887,3
39135410100,39,135,410100,73,1.7618,3
39135420100,39,135,420100,77.4,1.5396,3
39135430100,39,135,430100,80.3,2.1929,3
39135440100,39,135,440100,76.4,0.8954,2
39135450100,39,135,450100,77.2,1.5429,3
39135455001,39,135,455001,71.3,1.6921,3
39135455002,39,135,455002,76.3,1.1739,3
39135460100,39,135,460100,82,3.3385,3
39135470101,39,135,470101,77.2,1.2062,3
39135470102,39,135,470102,74.6,1.1866,3
39135480100,39,135,480100,78.6,1.3284,3
39137030100,39,137,030100,81.1,1.3573,3
39137030200,39,137,030200,79.5,1.0617,3
39137030300,39,137,030300,80.4,1.2827,1
39137030400,39,137,030400,80,1.2551,3
39137030500,39,137,030500,78.8,1.1337,3
39137030600,39,137,030600,79.4,0.9472,2
39137030700,39,137,030700,84.8,1.5256,3
39139000400,39,139,000400,71.6,1.0925,2
39139000500,39,139,000500,72.5,1.2899,3
39139000600,39,139,000600,70.5,1.8649,3
39139000700,39,139,000700,69.6,1.6503,3
39139000800,39,139,000800,68.8,2.7536,3
39139000900,39,139,000900,73.5,1.399,3
39139001000,39,139,001000,73,1.2627,3
39139001100,39,139,001100,74.1,1.5938,3
39139001200,39,139,001200,79.1,1.1907,3
39139001300,39,139,001300,77.5,1.5351,3
39139001400,39,139,001400,76.8,1.8212,3
39139001500,39,139,001500,69.5,1.7352,3
39139001600,39,139,001600,75.2,1.9403,3
39139001800,39,139,001800,73.7,1.3272,3
39139001900,39,139,001900,77.6,1.0772,3
39139002000,39,139,002000,80.3,1.4668,3
39139002101,39,139,002101,80.4,1.4529,3
39139002102,39,139,002102,78.2,1.481,3
39139002200,39,139,002200,77.9,0.9337,3
39139002300,39,139,002300,79.5,1.1538,3
39139002400,39,139,002400,76.6,1.367,3
39139002500,39,139,002500,77.9,1.1807,3
39139002600,39,139,002600,76.6,1.3908,3
39139002700,39,139,002700,76.6,1.8622,3
39139002800,39,139,002800,76.4,0.9096,2
39139002900,39,139,002900,76.2,1.3642,1
39139003001,39,139,003001,80.7,1.4191,3
39139003002,39,139,003002,78.8,1.4233,3
39139003100,39,139,003100,66.7,2.3275,3
39141955500,39,141,955500,79.3,1.7582,3
39141955601,39,141,955601,75,1.2515,3
39141955603,39,141,955603,77.4,0.9593,2
39141955700,39,141,955700,74.2,0.9454,3
39141955800,39,141,955800,76.4,1.2194,1
39141955900,39,141,955900,75.8,0.9909,3
39141956000,39,141,956000,80.5,1.6756,3
39141956100,39,141,956100,73.6,1.424,3
39141956200,39,141,956200,76.7,3.324,2
39141956300,39,141,956300,73.2,1.7688,3
39141956400,39,141,956400,70.5,1.393,3
39141956500,39,141,956500,68.9,3.2357,1
39141956600,39,141,956600,75.5,1.3461,3
39141956700,39,141,956700,72.4,1.2713,3
39141956800,39,141,956800,71.6,1.2001,3
39141956900,39,141,956900,75.1,1.2242,3
39143960800,39,143,960800,79.9,1.8751,3
39143960900,39,143,960900,84.1,2.3018,3
39143961000,39,143,961000,78.8,1.2649,3
39143961100,39,143,961100,78,1.3224,3
39143961200,39,143,961200,77.8,1.8595,3
39143961300,39,143,961300,82.3,1.8789,3
39143961400,39,143,961400,76.6,1.2203,3
39143961500,39,143,961500,76.9,1.7018,1
39143961600,39,143,961600,75.2,1.3757,3
39143961700,39,143,961700,73.4,1.5542,3
39143961800,39,143,961800,74.9,1.3159,3
39143961900,39,143,961900,75.9,1.7603,3
39143962000,39,143,962000,75.3,1.6007,3
39143962100,39,143,962100,76.6,1.2013,3
39143962200,39,143,962200,77.9,1.2026,3
39145002100,39,145,002100,76.4,1.7128,3
39145002200,39,145,002200,77.2,1.4409,3
39145002300,39,145,002300,72.4,1.2417,3
39145002400,39,145,002400,75.4,1.1079,1
39145002500,39,145,002500,73.9,1.418,3
39145002600,39,145,002600,75.3,1.8653,3
39145002700,39,145,002700,78.7,1.501,3
39145002800,39,145,002800,75.3,1.2046,3
39145002900,39,145,002900,74.1,1.1941,3
39145003000,39,145,003000,71.8,1.4816,3
39145003100,39,145,003100,72.2,1.2935,3
39145003200,39,145,003200,70.4,2.0404,3
39145003300,39,145,003300,74.6,3.6354,3
39145003400,39,145,003400,74.2,2.1067,3
39145003500,39,145,003500,65.1,3.7729,3
39145003600,39,145,003600,68.2,2.1189,3
39145003700,39,145,003700,74.4,1.8425,3
39145003800,39,145,003800,75.7,1.4715,3
39145003900,39,145,003900,70.6,1.6945,3
39145004000,39,145,004000,75.5,1.5005,3
39147962500,39,147,962500,78.4,1.1896,2
39147962600,39,147,962600,78.9,1.6348,3
39147962700,39,147,962700,83.9,2.3253,3
39147962800,39,147,962800,78.1,1.6644,3
39147962900,39,147,962900,74.1,1.8863,3
39147963000,39,147,963000,75.1,1.2356,3
39147963100,39,147,963100,84,2.1379,3
39147963200,39,147,963200,75.7,0.8323,2
39147963300,39,147,963300,75.7,1.5486,3
39147963400,39,147,963400,75.4,1.3592,3
39147963500,39,147,963500,76.4,1.4103,3
39147963600,39,147,963600,82.5,2.0817,3
39147963700,39,147,963700,80.1,1.2522,3
39147963800,39,147,963800,78.9,1.1647,3
39149971400,39,149,971400,81.8,1.6257,3
39149971500,39,149,971500,80.3,1.3274,3
39149971600,39,149,971600,81.6,1.5928,3
39149971700,39,149,971700,77.7,1.1367,3
39149971800,39,149,971800,75.2,1.6077,3
39149971900,39,149,971900,81.3,2.1114,3
39149972000,39,149,972000,72.8,1.0821,2
39149972100,39,149,972100,85.4,2.7318,1
39149972200,39,149,972200,74.6,1.8296,1
39149972300,39,149,972300,76.8,0.9465,3
39151700100,39,151,700100,72.1,1.1259,2
39151700200,39,151,700200,71.6,0.9553,2
39151700300,39,151,700300,71.1,1.4537,3
39151700400,39,151,700400,75,1.5589,3
39151700500,39,151,700500,72.4,1.2137,2
39151700600,39,151,700600,73.3,1.9963,3
39151700700,39,151,700700,78.1,1.6632,3
39151700800,39,151,700800,74.7,1.5076,3
39151701000,39,151,701000,72.2,1.8868,1
39151701100,39,151,701100,76.6,1.5942,3
39151701200,39,151,701200,74.5,1.4609,3
39151701300,39,151,701300,72.3,1.2736,3
39151701500,39,151,701500,71.3,2.1571,3
39151701700,39,151,701700,70,2.2824,3
39151701800,39,151,701800,67.5,1.9395,1
39151702100,39,151,702100,72.1,1.6111,3
39151702300,39,151,702300,71.8,1.3495,2
39151702500,39,151,702500,68.9,1.5362,1
39151710200,39,151,710200,72.7,1.2208,1
39151710300,39,151,710300,75.9,1.5618,3
39151710400,39,151,710400,72.1,1.4011,2
39151710500,39,151,710500,72.1,0.8585,2
39151710600,39,151,710600,78.2,1.2452,3
39151710700,39,151,710700,77.5,0.792,2
39151710800,39,151,710800,74.2,1.4661,3
39151710900,39,151,710900,78.4,1.2442,2
39151711000,39,151,711000,81.6,1.4092,3
39151711111,39,151,711111,83.4,2.3067,3
39151711112,39,151,711112,81.5,1.8767,3
39151711121,39,151,711121,80.6,1.2147,3
39151711122,39,151,711122,81.4,1.736,3
39151711202,39,151,711202,78.8,1.7545,3
39151711211,39,151,711211,79.6,1.4883,3
39151711212,39,151,711212,80.1,2.1312,3
39151711311,39,151,711311,80.3,0.9603,3
39151711312,39,151,711312,79.8,1.149,3
39151711321,39,151,711321,80.5,1.3336,3
39151711402,39,151,711402,81.3,1.2719,3
39151711411,39,151,711411,80.9,1.4724,3
39151711412,39,151,711412,76.9,0.8594,2
39151711501,39,151,711501,77.9,0.7404,2
39151711502,39,151,711502,82,1.6228,3
39151711600,39,151,711600,75,1.414,3
39151711700,39,151,711700,78.8,1.7519,3
39151711800,39,151,711800,80.3,1.3771,3
39151711900,39,151,711900,79.5,1.2986,3
39151712000,39,151,712000,80.4,1.0806,3
39151712102,39,151,712102,79.1,1.1856,3
39151712111,39,151,712111,80.2,0.888,3
39151712112,39,151,712112,81.2,1.8695,3
39151712201,39,151,712201,83.7,1.2057,3
39151712202,39,151,712202,82.2,1.2378,3
39151712300,39,151,712300,78.1,1.4709,3
39151712400,39,151,712400,79.4,1.1511,3
39151712500,39,151,712500,78.8,1.8004,3
39151712601,39,151,712601,77.7,1.9248,3
39151712602,39,151,712602,79.6,1.6605,3
39151712700,39,151,712700,80.2,1.4028,3
39151712800,39,151,712800,77.6,1.5867,2
39151712900,39,151,712900,77.6,1.4245,3
39151713000,39,151,713000,76.4,1.6078,1
39151713100,39,151,713100,74.4,0.8548,2
39151713201,39,151,713201,75.9,1.1507,3
39151713202,39,151,713202,75.5,1.4961,3
39151713300,39,151,713300,77.9,1.2419,3
39151713401,39,151,713401,74.6,0.808,2
39151713402,39,151,713402,76.7,1.206,3
39151713501,39,151,713501,79.8,1.4064,3
39151713502,39,151,713502,79.3,1.4391,3
39151713600,39,151,713600,77.9,1.9591,3
39151713700,39,151,713700,75.6,2.0073,3
39151713900,39,151,713900,72.6,1.9618,3
39151714000,39,151,714000,74.6,0.7508,2
39151714100,39,151,714100,73.3,1.4946,3
39151714200,39,151,714200,69.7,1.4143,3
39151714302,39,151,714302,79.2,1.5112,3
39151714400,39,151,714400,78.4,1.1509,3
39151714600,39,151,714600,77.9,1.0654,3
39151714701,39,151,714701,77.3,1.2174,3
39151714702,39,151,714702,82.1,1.6718,3
39151714801,39,151,714801,78,1.172,3
39151714802,39,151,714802,78.5,1.919,3
39151714901,39,151,714901,75.4,1.8527,3
39151714902,39,151,714902,79.5,1.2741,3
39151715000,39,151,715000,74.6,1.428,2
39153501100,39,153,501100,73.2,1.5959,2
39153501800,39,153,501800,68.2,3.7624,3
39153501900,39,153,501900,73.5,1.923,3
39153502101,39,153,502101,73.5,1.0839,2
39153502102,39,153,502102,72.6,1.6206,3
39153502200,39,153,502200,71.4,1.2824,3
39153502300,39,153,502300,73.6,1.43,3
39153502500,39,153,502500,72.3,1.7639,2
39153502600,39,153,502600,72.6,1.702,3
39153502700,39,153,502700,78,1.5537,3
39153503100,39,153,503100,72.5,3.0297,3
39153503200,39,153,503200,71.5,2.046,3
39153503300,39,153,503300,71,1.4469,3
39153503400,39,153,503400,71.6,1.3951,2
39153503500,39,153,503500,70.1,1.5402,3
